unit_id,work_id,collection,composer,composer_id,title,movement,composition_year,year_start,year_end,year_source,year_certainty,period,period_source,format,path,license,catalog_key,duplicate_group,is_primary,is_target,in_analysis
musedata_bach-bg-cant-0120a--02c,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,02c,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/02c,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--03,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/03,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--04,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/04,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--05,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/05,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--06,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,06,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/06,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--07,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,07,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/07,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0120a--08,musedata_bach-bg-cant-0120a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0120a,08,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0120a/stage1/08,CCARH MuseData (uso académico),bwv120a,,1,0,1
musedata_bach-bg-cant-0121--01,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,01 [Chor.],1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/01,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0121--02,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,02 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/02,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0121--03,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,03 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/03,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0121--04,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,04 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/04,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0121--05,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,05 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/05,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0121--06,musedata_bach-bg-cant-0121,musedata_bach,Johann Sebastian Bach,bach_js,Christum wir sollen loben schon.,06 Choral,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0121/stage2/06,CCARH MuseData (uso académico),bwv121,seq:musedata_bach-bg-cant-0121,1,0,1
musedata_bach-bg-cant-0122--01,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,01 [Chor.],1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/01,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0122--02,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,02 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/02,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0122--03,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,03 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/03,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0122--04,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,04 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/04,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0122--05,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,05 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/05,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0122--06,musedata_bach-bg-cant-0122,musedata_bach,Johann Sebastian Bach,bach_js,Das neugebor'ne Kindelein.,06 Choral,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0122/stage2/06,CCARH MuseData (uso académico),bwv122,seq:musedata_bach-bg-cant-0122,1,0,1
musedata_bach-bg-cant-0123--01,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",01 [Chorus],1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/01,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0123--02,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",02 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/02,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0123--03,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",03 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/03,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0123--04,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",04 Recitativ,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/04,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0123--05,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",05 Arie,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/05,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0123--06,musedata_bach-bg-cant-0123,musedata_bach,Johann Sebastian Bach,bach_js,"Liebster Immanuel, Herzog der Frommen",06 Choral,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0123/stage2/06,CCARH MuseData (uso académico),bwv123,seq:musedata_bach-bg-cant-0123,1,0,1
musedata_bach-bg-cant-0124--01,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/01,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0124--02,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/02,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0124--03,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/03,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0124--04,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/04,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0124--05,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/05,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0124--06,musedata_bach-bg-cant-0124,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0124,06,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0124/stage1/06,CCARH MuseData (uso académico),bwv124,,1,0,1
musedata_bach-bg-cant-0126--01,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/01,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0126--02,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/02,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0126--03,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/03,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0126--04,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/04,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0126--05,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/05,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0126--06,musedata_bach-bg-cant-0126,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0126,06,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0126/stage1/06,CCARH MuseData (uso académico),bwv126,seq:musedata_bach-bg-cant-0126,1,0,1
musedata_bach-bg-cant-0128--01,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/01,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--02,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/02,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--03a,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,03a,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/03a,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--03b,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,03b,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/03b,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--03c,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,03c,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/03c,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--04,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/04,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0128--05,musedata_bach-bg-cant-0128,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0128,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0128/stage1/05,CCARH MuseData (uso académico),bwv128,,1,0,1
musedata_bach-bg-cant-0129--01,musedata_bach-bg-cant-0129,musedata_bach,Johann Sebastian Bach,bach_js,"Gelobet sei der Herr, mein Gott.",01 Chor. [Vers 1],1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0129/stage2/01,CCARH MuseData (uso académico),bwv129,,1,0,1
musedata_bach-bg-cant-0129--02,musedata_bach-bg-cant-0129,musedata_bach,Johann Sebastian Bach,bach_js,"Gelobet sei der Herr, mein Gott.",02 Arie  Vers 2,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0129/stage2/02,CCARH MuseData (uso académico),bwv129,,1,0,1
musedata_bach-bg-cant-0129--03,musedata_bach-bg-cant-0129,musedata_bach,Johann Sebastian Bach,bach_js,"Gelobet sei der Herr, mein Gott.",03 Arie  Vers 3,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0129/stage2/03,CCARH MuseData (uso académico),bwv129,,1,0,1
musedata_bach-bg-cant-0129--04,musedata_bach-bg-cant-0129,musedata_bach,Johann Sebastian Bach,bach_js,"Gelobet sei der Herr, mein Gott.",04 Arie  Vers 4,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0129/stage2/04,CCARH MuseData (uso académico),bwv129,,1,0,1
musedata_bach-bg-cant-0129--05,musedata_bach-bg-cant-0129,musedata_bach,Johann Sebastian Bach,bach_js,"Gelobet sei der Herr, mein Gott.",05 Choral  [Vers 5],1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0129/stage2/05,CCARH MuseData (uso académico),bwv129,,1,0,1
musedata_bach-bg-cant-0130--01,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/01,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0130--02,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/02,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0130--03,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/03,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0130--04,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/04,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0130--05,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/05,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0130--06,musedata_bach-bg-cant-0130,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0130,06,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0130/stage1/06,CCARH MuseData (uso académico),bwv130,,1,0,1
musedata_bach-bg-cant-0132--01,musedata_bach-bg-cant-0132,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0132,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0132/stage1/01,CCARH MuseData (uso académico),bwv132,,1,0,1
musedata_bach-bg-cant-0132--02,musedata_bach-bg-cant-0132,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0132,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0132/stage1/02,CCARH MuseData (uso académico),bwv132,,1,0,1
musedata_bach-bg-cant-0132--03,musedata_bach-bg-cant-0132,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0132,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0132/stage1/03,CCARH MuseData (uso académico),bwv132,,1,0,1
musedata_bach-bg-cant-0132--04,musedata_bach-bg-cant-0132,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0132,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0132/stage1/04,CCARH MuseData (uso académico),bwv132,,1,0,1
musedata_bach-bg-cant-0132--05,musedata_bach-bg-cant-0132,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0132,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0132/stage1/05,CCARH MuseData (uso académico),bwv132,,1,0,1
musedata_bach-bg-cant-0134--01,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/01,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134--02,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,02,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/02,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134--03,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/03,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134--04,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,04,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/04,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134--05,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,05,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/05,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134--06,musedata_bach-bg-cant-0134,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134,06,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134/stage1/06,CCARH MuseData (uso académico),bwv134,,1,0,1
musedata_bach-bg-cant-0134a--01,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,01,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/01,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--03,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,03,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/03,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05a,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05a,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05a,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05b,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05b,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05b,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05c,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05c,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05c,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05d,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05d,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05d,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05e,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05e,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05e,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--05f,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,05f,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/05f,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--06a,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,06a,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/06a,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--06b,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,06b,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/06b,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--06c,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,06c,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/06c,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--06d,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,06d,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/06d,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0134a--07,musedata_bach-bg-cant-0134a,musedata_bach,Johann Sebastian Bach,bach_js,bg / cant / 0134a,07,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage1,musedata_bach/bg/cant/0134a/stage1/07,CCARH MuseData (uso académico),bwv134a,,1,0,1
musedata_bach-bg-cant-0135--01,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder",01 [Chorus]  Vers 1,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/01,CCARH MuseData (uso académico),bwv135,,1,0,1
musedata_bach-bg-cant-0135--02,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder",02 Recitative,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/02,CCARH MuseData (uso académico),bwv135,,1,0,1
musedata_bach-bg-cant-0135--03,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder",03 Aria,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/03,CCARH MuseData (uso académico),bwv135,,1,0,1
musedata_bach-bg-cant-0135--04,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder",04 Recitative,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/04,CCARH MuseData (uso académico),bwv135,,1,0,1
musedata_bach-bg-cant-0135--05,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder",05 Aria,1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/05,CCARH MuseData (uso académico),bwv135,,1,0,1
musedata_bach-bg-cant-0135--06,musedata_bach-bg-cant-0135,musedata_bach,Johann Sebastian Bach,bach_js,"Ach Herr, mich armen S\u3nder","06 Choral Vers 6 [Melodie: \""0Herzlich thut mich verlangen.""]",1728,1707,1749,manual,range,<1750,year_midpoint,musedata_stage2,musedata_bach/bg/cant/0135/stage2/06,CCARH MuseData (uso académico),bwv135,,1,0,1
