work_id,collection,composer,title,catalog_key,n_units,year_start,year_end,year_certainty,source,note
musedata_bach-bg-cant-0166,musedata_bach,Johann Sebastian Bach,bg / cant / 0166,bwv166,6,,,,,
musedata_bach-bg-cant-0171,musedata_bach,Johann Sebastian Bach,"Cantata No. 171, \""0Gott, wie dein Name, so ist auch dein Ruhm.""",bwv171,6,,,,,
musedata_bach-bg-cant-0172,musedata_bach,Johann Sebastian Bach,bg / cant / 0172,bwv172,6,,,,,
musedata_bach-bg-cant-0173,musedata_bach,Johann Sebastian Bach,"Cantata No. 173, \""0Erh\o3htes Fleisch und Blut.""",bwv173,6,,,,,
musedata_bach-bg-cant-0174,musedata_bach,Johann Sebastian Bach,bg / cant / 0174,bwv174,5,,,,,
musedata_bach-bg-cant-0175,musedata_bach,Johann Sebastian Bach,bg / cant / 0175,bwv175,7,,,,,
musedata_bach-bg-cant-0176,musedata_bach,Johann Sebastian Bach,bg / cant / 0176,bwv176,7,,,,,
musedata_bach-bg-cant-0178,musedata_bach,Johann Sebastian Bach,bg / cant / 0178,bwv178,7,,,,,
musedata_bach-bg-cant-0181,musedata_bach,Johann Sebastian Bach,bg / cant / 0181,bwv181,5,,,,,
musedata_bach-bg-cant-0183,musedata_bach,Johann Sebastian Bach,bg / cant / 0183,bwv183,5,,,,,
musedata_bach-bg-cant-0184,musedata_bach,Johann Sebastian Bach,bg / cant / 0184,bwv184,6,,,,,
musedata_bach-bg-cant-0186,musedata_bach,Johann Sebastian Bach,bg / cant / 0186,bwv186,10,,,,,
musedata_bach-bg-cant-0187,musedata_bach,Johann Sebastian Bach,bg / cant / 0187,bwv187,9,,,,,
musedata_bach-bg-cant-0190,musedata_bach,Johann Sebastian Bach,bg / cant / 0190,bwv190,7,,,,,
musedata_bach-bg-cant-0191,musedata_bach,Johann Sebastian Bach,bg / cant / 0191,bwv191,4,,,,,
musedata_bach-bg-cant-0195,musedata_bach,Johann Sebastian Bach,bg / cant / 0195,bwv195,7,,,,,
musedata_bach-bg-cant-0196,musedata_bach,Johann Sebastian Bach,bg / cant / 0196,bwv196,5,,,,,
musedata_bach-bg-cant-0197,musedata_bach,Johann Sebastian Bach,bg / cant / 0197,bwv197,12,,,,,
musedata_bach-bg-cant-0197a,musedata_bach,Johann Sebastian Bach,bg / cant / 0197a,bwv197a,4,,,,,
musedata_bach-bg-cant-0213,musedata_bach,Johann Sebastian Bach,"Bach Cantata No. 213, Hercules auf dem Scheidewege",bwv213,13,,,,,
musedata_bach-bg-chamb-1007,musedata_bach,Johann Sebastian Bach,bg / chamb / 1007,bwv1007,3,,,,,
musedata_bach-bg-chamb-1030,musedata_bach,Johann Sebastian Bach,bg / chamb / 1030,bwv1030,4,,,,,
musedata_bach-bg-chamb-1032,musedata_bach,Johann Sebastian Bach,bg / chamb / 1032,bwv1032,3,,,,,
musedata_bach-bg-chamb-1034,musedata_bach,Johann Sebastian Bach,bg / chamb / 1034,bwv1034,4,,,,,
musedata_bach-bg-chamb-1035,musedata_bach,Johann Sebastian Bach,bg / chamb / 1035,bwv1035,4,,,,,
musedata_bach-bg-chamb-1039,musedata_bach,Johann Sebastian Bach,bg / chamb / 1039,bwv1039,4,,,,,
musedata_bach-bg-chorals-0253,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv253,1,,,,,
musedata_bach-bg-chorals-0254,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv254,1,,,,,
musedata_bach-bg-chorals-0255,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv255,1,,,,,
musedata_bach-bg-chorals-0256,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv256,1,,,,,
musedata_bach-bg-chorals-0257,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv257,1,,,,,
musedata_bach-bg-chorals-0258,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv258,1,,,,,
musedata_bach-bg-chorals-0259,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv259,1,,,,,
musedata_bach-bg-chorals-0260,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv260,1,,,,,
musedata_bach-bg-chorals-0261,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv261,1,,,,,
musedata_bach-bg-chorals-0262,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv262,1,,,,,
musedata_bach-bg-chorals-0263,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv263,1,,,,,
musedata_bach-bg-chorals-0264,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv264,1,,,,,
musedata_bach-bg-chorals-0265,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv265,1,,,,,
musedata_bach-bg-chorals-0266,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv266,1,,,,,
musedata_bach-bg-chorals-0267,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv267,1,,,,,
musedata_bach-bg-chorals-0268,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv268,1,,,,,
musedata_bach-bg-chorals-0269,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv269,1,,,,,
musedata_bach-bg-chorals-0270,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv270,1,,,,,
musedata_bach-bg-chorals-0271,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv271,1,,,,,
musedata_bach-bg-chorals-0272,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv272,1,,,,,
musedata_bach-bg-chorals-0273,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv273,1,,,,,
musedata_bach-bg-chorals-0274,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv274,1,,,,,
musedata_bach-bg-chorals-0275,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv275,1,,,,,
musedata_bach-bg-chorals-0276,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv276,1,,,,,
musedata_bach-bg-chorals-0277,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv277,1,,,,,
musedata_bach-bg-chorals-0278,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv278,1,,,,,
musedata_bach-bg-chorals-0280,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv280,1,,,,,
musedata_bach-bg-chorals-0281,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv281,1,,,,,
musedata_bach-bg-chorals-0282,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv282,1,,,,,
musedata_bach-bg-chorals-0283,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv283,1,,,,,
musedata_bach-bg-chorals-0284,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv284,1,,,,,
musedata_bach-bg-chorals-0285,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv285,1,,,,,
musedata_bach-bg-chorals-0286,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv286,1,,,,,
musedata_bach-bg-chorals-0287,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv287,1,,,,,
musedata_bach-bg-chorals-0288,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv288,1,,,,,
musedata_bach-bg-chorals-0289,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv289,1,,,,,
musedata_bach-bg-chorals-0290,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv290,1,,,,,
musedata_bach-bg-chorals-0291,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv291,1,,,,,
musedata_bach-bg-chorals-0292,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv292,1,,,,,
musedata_bach-bg-chorals-0293,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv293,1,,,,,
musedata_bach-bg-chorals-0294,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv294,1,,,,,
musedata_bach-bg-chorals-0295,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv295,1,,,,,
musedata_bach-bg-chorals-0296,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv296,1,,,,,
musedata_bach-bg-chorals-0297,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv297,1,,,,,
musedata_bach-bg-chorals-0298,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv298,1,,,,,
musedata_bach-bg-chorals-0299,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv299,1,,,,,
musedata_bach-bg-chorals-0300,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv300,1,,,,,
musedata_bach-bg-chorals-0301,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv301,1,,,,,
musedata_bach-bg-chorals-0302,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv302,1,,,,,
musedata_bach-bg-chorals-0303,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv303,1,,,,,
musedata_bach-bg-chorals-0304,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv304,1,,,,,
musedata_bach-bg-chorals-0305,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv305,1,,,,,
musedata_bach-bg-chorals-0306,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv306,1,,,,,
musedata_bach-bg-chorals-0307,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv307,1,,,,,
musedata_bach-bg-chorals-0308,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv308,1,,,,,
musedata_bach-bg-chorals-0309,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv309,1,,,,,
musedata_bach-bg-chorals-0310,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv310,1,,,,,
musedata_bach-bg-chorals-0311,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv311,1,,,,,
musedata_bach-bg-chorals-0312,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv312,1,,,,,
musedata_bach-bg-chorals-0313,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv313,1,,,,,
musedata_bach-bg-chorals-0314,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv314,1,,,,,
musedata_bach-bg-chorals-0315,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv315,1,,,,,
musedata_bach-bg-chorals-0316,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv316,1,,,,,
musedata_bach-bg-chorals-0317,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv317,1,,,,,
musedata_bach-bg-chorals-0318,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv318,1,,,,,
musedata_bach-bg-chorals-0319,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv319,1,,,,,
musedata_bach-bg-chorals-0320,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv320,1,,,,,
musedata_bach-bg-chorals-0321,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv321,1,,,,,
musedata_bach-bg-chorals-0322,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv322,1,,,,,
musedata_bach-bg-chorals-0323,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv323,1,,,,,
musedata_bach-bg-chorals-0324,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv324,1,,,,,
musedata_bach-bg-chorals-0325,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv325,1,,,,,
musedata_bach-bg-chorals-0326,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv326,1,,,,,
musedata_bach-bg-chorals-0327,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv327,1,,,,,
musedata_bach-bg-chorals-0328,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv328,1,,,,,
musedata_bach-bg-chorals-0329,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv329,1,,,,,
musedata_bach-bg-chorals-0330,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv330,1,,,,,
musedata_bach-bg-chorals-0331,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv331,1,,,,,
musedata_bach-bg-chorals-0332,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv332,1,,,,,
musedata_bach-bg-chorals-0333,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv333,1,,,,,
musedata_bach-bg-chorals-0334,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv334,1,,,,,
musedata_bach-bg-chorals-0335,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv335,1,,,,,
musedata_bach-bg-chorals-0336,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv336,1,,,,,
musedata_bach-bg-chorals-0337,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv337,1,,,,,
musedata_bach-bg-chorals-0338,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv338,1,,,,,
musedata_bach-bg-chorals-0339,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv339,1,,,,,
musedata_bach-bg-chorals-0340,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv340,1,,,,,
musedata_bach-bg-chorals-0341,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv341,1,,,,,
musedata_bach-bg-chorals-0342,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv342,1,,,,,
musedata_bach-bg-chorals-0343,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv343,1,,,,,
musedata_bach-bg-chorals-0344,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv344,1,,,,,
musedata_bach-bg-chorals-0345,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv345,1,,,,,
musedata_bach-bg-chorals-0346,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv346,1,,,,,
musedata_bach-bg-chorals-0347,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv347,1,,,,,
musedata_bach-bg-chorals-0348,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv348,1,,,,,
musedata_bach-bg-chorals-0349,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv349,1,,,,,
musedata_bach-bg-chorals-0350,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv350,1,,,,,
musedata_bach-bg-chorals-0351,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv351,1,,,,,
musedata_bach-bg-chorals-0352,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv352,1,,,,,
musedata_bach-bg-chorals-0353,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv353,1,,,,,
musedata_bach-bg-chorals-0354,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv354,1,,,,,
musedata_bach-bg-chorals-0355,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv355,1,,,,,
musedata_bach-bg-chorals-0356,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv356,1,,,,,
musedata_bach-bg-chorals-0357,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv357,1,,,,,
musedata_bach-bg-chorals-0358,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv358,1,,,,,
musedata_bach-bg-chorals-0359,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv359,1,,,,,
musedata_bach-bg-chorals-0360,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv360,1,,,,,
musedata_bach-bg-chorals-0361,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv361,1,,,,,
musedata_bach-bg-chorals-0362,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv362,1,,,,,
musedata_bach-bg-chorals-0363,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv363,1,,,,,
musedata_bach-bg-chorals-0364,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv364,1,,,,,
musedata_bach-bg-chorals-0365,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv365,1,,,,,
musedata_bach-bg-chorals-0366,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv366,1,,,,,
musedata_bach-bg-chorals-0367,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv367,1,,,,,
musedata_bach-bg-chorals-0368,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv368,1,,,,,
musedata_bach-bg-chorals-0369,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv369,1,,,,,
musedata_bach-bg-chorals-0370,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv370,1,,,,,
musedata_bach-bg-chorals-0371,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv371,1,,,,,
musedata_bach-bg-chorals-0372,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv372,1,,,,,
musedata_bach-bg-chorals-0373,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv373,1,,,,,
musedata_bach-bg-chorals-0374,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv374,1,,,,,
musedata_bach-bg-chorals-0375,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv375,1,,,,,
musedata_bach-bg-chorals-0376,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv376,1,,,,,
musedata_bach-bg-chorals-0377,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv377,1,,,,,
musedata_bach-bg-chorals-0378,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv378,1,,,,,
musedata_bach-bg-chorals-0379,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv379,1,,,,,
musedata_bach-bg-chorals-0380,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv380,1,,,,,
musedata_bach-bg-chorals-0381,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv381,1,,,,,
musedata_bach-bg-chorals-0382,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv382,1,,,,,
musedata_bach-bg-chorals-0383,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv383,1,,,,,
musedata_bach-bg-chorals-0384,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv384,1,,,,,
musedata_bach-bg-chorals-0385,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv385,1,,,,,
musedata_bach-bg-chorals-0386,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv386,1,,,,,
musedata_bach-bg-chorals-0387,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv387,1,,,,,
musedata_bach-bg-chorals-0388,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv388,1,,,,,
musedata_bach-bg-chorals-0389,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv389,1,,,,,
musedata_bach-bg-chorals-0390,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv390,1,,,,,
musedata_bach-bg-chorals-0391,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv391,1,,,,,
musedata_bach-bg-chorals-0392,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv392,1,,,,,
musedata_bach-bg-chorals-0393,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv393,1,,,,,
musedata_bach-bg-chorals-0394,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv394,1,,,,,
musedata_bach-bg-chorals-0395,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv395,1,,,,,
musedata_bach-bg-chorals-0396,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv396,1,,,,,
musedata_bach-bg-chorals-0397,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv397,1,,,,,
musedata_bach-bg-chorals-0398,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv398,1,,,,,
musedata_bach-bg-chorals-0399,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv399,1,,,,,
musedata_bach-bg-chorals-0400,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv400,1,,,,,
musedata_bach-bg-chorals-0401,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv401,1,,,,,
musedata_bach-bg-chorals-0402,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv402,1,,,,,
musedata_bach-bg-chorals-0403,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv403,1,,,,,
musedata_bach-bg-chorals-0404,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv404,1,,,,,
musedata_bach-bg-chorals-0405,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv405,1,,,,,
musedata_bach-bg-chorals-0406,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv406,1,,,,,
musedata_bach-bg-chorals-0407,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv407,1,,,,,
musedata_bach-bg-chorals-0408,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv408,1,,,,,
musedata_bach-bg-chorals-0409,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv409,1,,,,,
musedata_bach-bg-chorals-0410,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv410,1,,,,,
musedata_bach-bg-chorals-0411,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv411,1,,,,,
musedata_bach-bg-chorals-0412,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv412,1,,,,,
musedata_bach-bg-chorals-0413,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv413,1,,,,,
musedata_bach-bg-chorals-0414,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv414,1,,,,,
musedata_bach-bg-chorals-0415,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv415,1,,,,,
musedata_bach-bg-chorals-0416,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv416,1,,,,,
musedata_bach-bg-chorals-0417,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv417,1,,,,,
musedata_bach-bg-chorals-0418,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv418,1,,,,,
musedata_bach-bg-chorals-0419,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv419,1,,,,,
musedata_bach-bg-chorals-0420,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv420,1,,,,,
musedata_bach-bg-chorals-0421,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv421,1,,,,,
musedata_bach-bg-chorals-0422,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv422,1,,,,,
musedata_bach-bg-chorals-0423,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv423,1,,,,,
musedata_bach-bg-chorals-0424,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv424,1,,,,,
musedata_bach-bg-chorals-0425,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv425,1,,,,,
musedata_bach-bg-chorals-0426,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv426,1,,,,,
musedata_bach-bg-chorals-0427,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv427,1,,,,,
musedata_bach-bg-chorals-0428,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv428,1,,,,,
musedata_bach-bg-chorals-0429,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv429,1,,,,,
musedata_bach-bg-chorals-0430,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv430,1,,,,,
musedata_bach-bg-chorals-0431,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv431,1,,,,,
musedata_bach-bg-chorals-0432,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv432,1,,,,,
musedata_bach-bg-chorals-0433,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv433,1,,,,,
musedata_bach-bg-chorals-0434,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv434,1,,,,,
musedata_bach-bg-chorals-0435,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv435,1,,,,,
musedata_bach-bg-chorals-0436,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv436,1,,,,,
musedata_bach-bg-chorals-0437,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv437,1,,,,,
musedata_bach-bg-chorals-0438,musedata_bach,Johann Sebastian Bach,Four-part Chorales,bwv438,1,,,,,
musedata_bach-bg-keybd-wtc_i-0846,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in C major,bwv846,2,,,,,
musedata_bach-bg-keybd-wtc_i-0847,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in C minor,bwv847,2,,,,,
musedata_bach-bg-keybd-wtc_i-0848,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in C-sharp major,bwv848,2,,,,,
musedata_bach-bg-keybd-wtc_i-0849,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in C-sharp minor,bwv849,2,,,,,
musedata_bach-bg-keybd-wtc_i-0850,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in D major,bwv850,2,,,,,
musedata_bach-bg-keybd-wtc_i-0851,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in D minor,bwv851,2,,,,,
musedata_bach-bg-keybd-wtc_i-0852,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in E-flat major,bwv852,2,,,,,
musedata_bach-bg-keybd-wtc_i-0853,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in E-flat minor,bwv853,2,,,,,
musedata_bach-bg-keybd-wtc_i-0854,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in E major,bwv854,2,,,,,
musedata_bach-bg-keybd-wtc_i-0855,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in E minor,bwv855,2,,,,,
musedata_bach-bg-keybd-wtc_i-0856,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in F major,bwv856,2,,,,,
musedata_bach-bg-keybd-wtc_i-0857,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in F minor,bwv857,2,,,,,
musedata_bach-bg-keybd-wtc_i-0858,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in F sharp major,bwv858,2,,,,,
musedata_bach-bg-keybd-wtc_i-0859,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in F sharp minor,bwv859,2,,,,,
musedata_bach-bg-keybd-wtc_i-0860,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in G major,bwv860,2,,,,,
musedata_bach-bg-keybd-wtc_i-0861,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in G minor,bwv861,2,,,,,
musedata_bach-bg-keybd-wtc_i-0862,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in A flat major,bwv862,2,,,,,
musedata_bach-bg-keybd-wtc_i-0863,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in G sharp minor,bwv863,2,,,,,
musedata_bach-bg-keybd-wtc_i-0864,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in A major,bwv864,2,,,,,
musedata_bach-bg-keybd-wtc_i-0865,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in A minor,bwv865,2,,,,,
musedata_bach-bg-keybd-wtc_i-0866,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in B flat major,bwv866,2,,,,,
musedata_bach-bg-keybd-wtc_i-0867,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in B flat minor,bwv867,2,,,,,
musedata_bach-bg-keybd-wtc_i-0868,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in B major,bwv868,2,,,,,
musedata_bach-bg-keybd-wtc_i-0869,musedata_bach,Johann Sebastian Bach,WTC I: Prelude and Fugue in B minor,bwv869,2,,,,,
musedata_bach-bg-keybd-wtc_ii-0870,musedata_bach,Johann Sebastian Bach,WTC II: Prelude and Fugue in C major,bwv870,2,,,,,
