query,work_A,work_B,df_pred,present,p_present_hier,p_present_kn
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym101,0.19745222929936307,0,0.995875073324984,0.9996540930842533
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym102,0.19745222929936307,0,0.9791461194225047,0.9964539205692925
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym103,0.19745222929936307,0,0.990320183650637,0.9988296504837046
153,dcml-beethoven_piano_sonatas-op-22,kern-humdrum-haydn-symphonies-sym104,0.19745222929936307,0,0.9910175285011384,0.9989492696274167
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k271,0.09826589595375723,1,0.9900159035339918,0.8597585690259042
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k450,0.09826589595375723,1,0.9917759591933785,0.8724839864728244
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k453,0.09826589595375723,0,0.9899061430768363,0.8546330694592507
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k459,0.09826589595375723,0,0.996224596397607,0.9031212014328172
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k466,0.09826589595375723,1,0.9926794598013471,0.8811471153226671
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-conc-k622,0.09826589595375723,1,0.9888434138995389,0.8658157593153211
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-divert-k136,0.09826589595375723,0,0.8001464306613668,0.496848216813648
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-divert-k137,0.09826589595375723,0,0.5847579551942513,0.3135256970054229
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-divert-k138,0.09826589595375723,0,0.6804998427484745,0.3860378391150835
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-duos-k423,0.09826589595375723,0,0.7801087938261766,0.4762078127885063
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-duos-k424,0.09826589595375723,1,0.7285005194494023,0.43031085411162806
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-duos-k487,0.09826589595375723,0,0.1654983911226835,0.07477108611523287
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k080,0.09826589595375723,0,0.6849193243632599,0.3896634565506555
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k155,0.09826589595375723,0,0.7022481916190972,0.4041670006619972
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k156,0.09826589595375723,0,0.49458423896330794,0.2535078121246247
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k157,0.09826589595375723,0,0.6395209423141329,0.35369980843299476
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k158,0.09826589595375723,0,0.3767836340122942,0.18356702865722785
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k159,0.09826589595375723,0,0.7402676106412245,0.43772618916632744
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k160,0.09826589595375723,0,0.7255698239203647,0.4244528714762643
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k168,0.09826589595375723,0,0.6924276055900649,0.3958755297173219
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k169,0.09826589595375723,0,0.687168800573341,0.3915228351630705
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k170,0.09826589595375723,0,0.5501391046331003,0.28971260711816416
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k171,0.09826589595375723,0,0.5977963419996584,0.32282587352822
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k172,0.09826589595375723,0,0.692801898927232,0.3962007238339853
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k173,0.09826589595375723,0,0.7774021936685773,0.47328540139680675
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k285,0.09826589595375723,1,0.851250873234929,0.5572065798191413
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k298,0.09826589595375723,0,0.5824988265517088,0.31192213299879046
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k370,0.09826589595375723,0,0.6875739814356411,0.39174121284328145
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k387,0.09826589595375723,1,0.8802241868997083,0.5991158948320505
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k421,0.09826589595375723,1,0.7274512946849727,0.4333700158592766
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k428,0.09826589595375723,0,0.8600811476668009,0.5672630140890349
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k458,0.09826589595375723,0,0.8663135828375955,0.5754178867146785
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k464,0.09826589595375723,0,0.9057930113578274,0.6335239291329099
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k465,0.09826589595375723,1,0.9471486153173126,0.713154033797919
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k499,0.09826589595375723,1,0.9556863696041118,0.7338385915319965
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k546,0.09826589595375723,0,0.5311928996573234,0.2771089358468699
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k575,0.09826589595375723,0,0.846875951788784,0.5503189859665154
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k589,0.09826589595375723,0,0.8603112227000859,0.5674183199979264
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-qrtets-k590,0.09826589595375723,1,0.917154028178099,0.6568237458236856
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k385,0.09826589595375723,0,0.9931404918757416,0.8762492973605844
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k425,0.09826589595375723,1,0.9952421828068186,0.8947456643207189
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k504,0.09826589595375723,1,0.9932092918360046,0.8895195256202576
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k543,0.09826589595375723,0,0.9986149334607183,0.9355978125959485
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k550,0.09826589595375723,1,0.9836923159831265,0.8246444004311452
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-sym-k551,0.09826589595375723,0,0.9992862144018373,0.9505414452797984
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-bhl-trios-k563,0.09826589595375723,1,0.9103043063138464,0.7224223143462877
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-conc-k467,0.09826589595375723,1,0.9925335557634162,0.898493275030128
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-opera-k588,0.09826589595375723,0,0.875366981641738,0.5878070746167655
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k16,0.09826589595375723,0,0.8370552546042577,0.5384627226062946
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k19,0.09826589595375723,0,0.7722844437925125,0.4682512026744492
153,dcml-beethoven_piano_sonatas-op-22,musedata_mozart-nma-sym-k22,0.09826589595375723,0,0.7644427303822894,0.460561137806455
