pair,label,work_A,work_B,hash,occ_A,occ_B,mov_A,windows_B,DF,E,E_laplace,intervals,rclass,uniform_rhythm
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,6181560136851867162,1,12,1,5517,0.3057324840764331,1.0824147603995828,0.7612284231752047,-1 -2 -2 -1 1 2 2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,10023436408967932570,1,1,1,5517,0.2611464968152866,1.0566082484951522,0.6773134788881743,-2 -2 -1 1 2 2 1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,12047171225645131023,1,2,1,5517,0.5286624203821656,4.328714140596354,3.1947618074990873,-1 -2 -2 -1 -2 -2 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,11795067275911018803,2,4,1|2,5517,0.6178343949044586,4.715613368312621,3.4165370174005254,-2 -2 -1 -2 -2 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,5294796973630264096,4,3,1|2|3,5517,0.5605095541401274,4.283261766949239,3.086871164844334,-2 -1 -2 -2 -2 -1 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,11505523353205452945,6,4,2,5517,0.21656050955414013,0.6889222899557265,0.5274653640899056,2 2 1 2 2 2 1,0 0 0 0 0 0 1,0
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,1208141489128332371,4,4,2,5517,0.03821656050955414,0.2395278604864413,0.13786026561440715,2 1 2 2 2 1 0,0 0 0 0 0 1 0,0
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,9046705951141195707,1,1,2,5517,0.17197452229299362,0.5867804165311742,0.5094835903141134,-2 -2 -1 -2 -2 2 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,17848918134859229289,1,1,2,5517,0.43312101910828027,2.745372296721324,2.049922210440315,2 2 1 2 2 1 2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,6684035197061309914,1,1,2,5517,0.43312101910828027,2.56729962047941,1.6543231873728856,2 1 2 2 2 1 2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,10483971880188220474,2,1,3,5517,0.08280254777070063,0.38052823946240916,0.4075868722512907,4 -2 -2 -1 3 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,15413499312176555783,2,1,3,5517,0.2929936305732484,0.8800564770376816,0.8091798199106507,-2 -2 -1 3 -2 -1 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,5905128018874418363,2,1,3,5517,0.07643312101910828,0.5793317477613642,0.6233681575607976,-2 -1 3 -2 -1 -2 3,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,15557526846551589699,2,1,3,5517,0.08280254777070063,0.5784605312819112,0.6353560067446591,-1 3 -2 -1 -2 3 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,18162444463088026958,2,1,3,5517,0.08917197452229299,0.6918708945082613,0.7852041215429276,3 -2 -1 -2 3 -1 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,6221389253287533654,1,1,3,5517,0.12738853503184713,0.49738851492142633,0.46752611817059814,-2 -1 -2 3 -1 -2 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,15144976422103681682,1,1,3,5517,0.050955414012738856,0.3022148332120224,0.353641550923914,-1 -2 3 -1 -2 -2 4,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,14386894536413595378,1,1,3,5517,0.050955414012738856,0.29340797224937115,0.353641550923914,-2 3 -1 -2 -2 4 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,1705643921305697457,1,1,3,5517,0.07006369426751592,0.32319178034823565,0.3716233246997062,3 -1 -2 -2 4 -2 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,15252033465007485917,1,2,3,5517,0.1337579617834395,0.32519873296374857,0.29370230500460653,-1 -2 -2 4 -2 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,13874229951914403671,1,1,3,5517,0.05732484076433121,0.30385182043413866,0.33565977714812173,-2 -2 4 -2 -2 -1 3,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,15647340985972388467,1,1,3,5517,0.07006369426751592,0.31431669928955236,0.353641550923914,-2 4 -2 -2 -1 3 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,11746081147967396524,1,1,3,5517,0.006369426751592357,0.006831467324386737,0.011987849183861492,2 -2 3 -1 3 -2 4,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,1888990398842352709,2,2,3,5517,0.1910828025477707,0.6662397864952418,0.4915018165383211,-2 3 -1 3 -2 4 -2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,12527236368839559642,2,1,3,5517,0.18471337579617833,0.479996225466879,0.41957472143515223,3 -1 3 -2 4 -2 3,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,11185099478490614731,38,37,3,5517,0.6942675159235668,321.93851226800257,191.00839497105707,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,14900027987342769807,2,1,3,5517,0.39490445859872614,2.794824439095213,1.9120619448259077,0 0 0 0 0 0 2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,7542971521745673439,2,1,3,5517,0.0004178023547304996,0.0013399742820270788,0.005993924591930746,2 2 -4 4 1 2 2,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,2414809137041208113,1,1,3,5517,0.25477707006369427,0.666205089452439,0.5154775149060441,1 2 -2 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,8084882224980567156,1,1,3,5517,0.03184713375796178,0.023160829650843692,0.03596354755158447,-2 -2 -1 -2 2 3 -3,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,3693028719606665077,1,1,3,5517,0.16560509554140126,0.48679821245695615,0.4435504198028752,-1 1 2 2 -2 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,2541865746873384477,1,1,3,5517,0.28662420382165604,1.053122683387771,0.7192709510316895,2 1 2 2 -2 -2 -1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,12462387980836270037,1,1,3,5517,0.03821656050955414,0.10750666646565218,0.05993924591930745,-1 -2 -2 -1 1 1 1,0 0 0 0 0 0 0,1
N07,0,kern-humdrum-haydn-quartets-op64n5,dcml_abc-n05op18-5,2630682921647085982,1,1,3,5517,0.3630573248407643,2.4094499059490246,1.5883900168616476,0 0 0 0 0 0 0,0 0 0 0 0 0 2,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,15413499312176555783,4,4,1,8354,0.27526132404181186,1.2718948236894783,1.1116273264503858,-2 -2 -1 3 -2 -1 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,18273483237094356140,5,3,1,8354,0.17073170731707318,0.3670272990031394,0.3877769743431578,-2 -1 3 -2 -1 -2 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,17730878601861874426,4,1,1,8354,0.25435540069686413,0.7379078219848973,0.9220474723270642,2 1 -1 -2 -2 -2 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,15930223645744150289,2,1,1,8354,0.017421602787456445,0.018245917703882078,0.025851798289543856,2 -4 5 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,12170970960305964037,2,1,1,8354,0.010452961672473868,0.012253203012823939,0.017234532193029235,-4 5 -1 -2 -2 -1 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2787149026572063272,2,1,1,8354,0.017421602787456445,0.0830011481790111,0.0473949635308304,5 -1 -2 -2 -1 -2 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,15599349567898961749,1,2,1,8354,0.11498257839721254,5.061052473304225,0.2886784142332397,-1 -2 -2 -1 -2 -1 -3,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,17128347903687913042,1,1,1,8354,0.00010978387093151038,0.00013621044053996318,0.004308633048257309,0 0 -7 0 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,3816799969374521848,1,1,1,8354,0.0001511847668975213,0.000144340802987132,0.004308633048257309,0 -7 0 0 0 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,5134379870925659695,19,38,1,8354,0.03484320557491289,0.49958007097075424,0.6118258928525379,0 0 0 0 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,11006582663172660467,19,47,1,8354,0.05574912891986063,0.5944592570193274,0.7410848843002572,0 0 0 0 0 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,13643329061527266664,10,35,1,8354,0.03832752613240418,0.4330605230442367,0.529961864935649,0 0 0 0 0 0 0,1 -1 0 1 -1 0 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,11089555382084080366,7,14,1,8354,0.37282229965156793,8.987196997639211,9.431597742635251,-1 1 -1 1 -1 1 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2900228450425205540,6,17,1,8354,0.397212543554007,9.244713948194137,9.40143731129745,1 -1 1 -1 1 -1 1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,4763881553092047481,2,1,1,8354,0.07317073170731707,0.16348767064568961,0.1981971202198362,1 2 2 -2 2 1 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,13018535314588550983,1,1,1,8354,0.20905923344947736,0.6716458293094749,0.8186402791688887,2 1 -1 -2 -2 -1 1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,972956247325315192,1,1,1,8354,0.07317073170731707,0.15626859080447908,0.1852712210750643,1 -1 -2 -2 -1 1 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,14901062546128711614,3,2,1,8354,0.13937282229965156,9.066833206585718,0.40932013958444435,-2 -2 -1 -2 -1 -3 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,12863154568693281166,3,2,1,8354,0.17073170731707318,9.031181861456163,0.5471963971286782,-2 -1 -2 -1 -3 -1 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,4073167892415760602,3,2,1,8354,0.14982578397212543,9.064576051603805,0.4696410022600467,-1 -2 -1 -3 -1 -2 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,3095522951971963757,3,2,1,8354,0.156794425087108,6.74551248452631,0.5515050301769355,-2 -1 -3 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,7937263872185984800,31,1,1,8354,0.05574912891986063,1.4619793008538033,1.8053172472198125,0 0 0 0 0 0 0,-2 2 -2 2 -2 2 -2,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,3623835571081258914,1,1,1,8354,0.00048613937514915584,0.0009018431801322717,0.004308633048257309,-3 2 1 -1 1 2 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,626761501608362706,2,5,1,8354,0.13588850174216027,0.40739974148660774,0.49980143359784784,2 1 -1 1 2 2 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,17190648980672454829,1,1,1,8354,0.10104529616724739,0.5044341906005905,0.3231474786192982,-2 -2 -1 1 -1 1 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,4842745118461679178,1,1,1,8354,0.08013937282229965,0.16175584701919332,0.1938884871715789,-2 -1 1 -1 1 2 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,4747106937950523936,1,1,1,8354,0.0627177700348432,0.11132049939264185,0.12925899144771927,-1 1 -1 1 2 2 -2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2826674324874215252,1,1,1,8354,0.17073170731707318,1.3699116044307702,0.6247517919973098,-2 -2 -1 -2 2 1 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2329109472373865160,1,1,1,8354,0.07317073170731707,0.49723597694314864,0.3705424421501286,-1 -2 -2 2 2 1 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,17321015360523316140,1,1,1,8354,0.024390243902439025,0.12265345466902913,0.08617266096514618,2 -2 2 1 -1 -2 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,18418316345597966962,1,2,1,8354,0.013937282229965157,0.044157016230543494,0.06032086267560233,0 0 0 0 0 0 0,1 -1 0 1 -1 0 2,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,15499093996335842870,1,1,1,8354,9.410099572706154e-05,9.129381824629496e-05,0.004308633048257309,3 0 0 0 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,6198021031540768740,4,2,1,8354,0.0006811869656777453,0.0005368380907212729,0.004308633048257309,0 0 0 0 0 0 2,1 -1 0 1 -1 0 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,12424426970994268548,1,1,1,8354,8.034880784507706e-06,7.820251505879589e-06,0.004308633048257309,-12 0 0 0 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,16213807403835389635,11,1,1,8354,0.020905923344947737,0.037985399569403486,0.05170359657908771,0 0 0 0 0 0 0,2 -2 2 -2 2 -2 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,7928179109983220597,1,3,1,8354,0.20905923344947736,0.49082355789841414,0.5730481954182222,-1 3 -2 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,203137684502244350,4,1,1,8354,0.041811846689895474,0.9173779005124273,0.15080215668900582,2 2 -2 2 1 -1 1,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,213159341881831956,1,4,1,8354,0.003484320557491289,0.0017119856981242256,0.008617266096514618,0 0 0 0 0 2 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,8490211150906952987,1,4,1,8354,0.003484320557491289,0.002528841748602532,0.008617266096514618,0 0 0 0 2 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,14392848642928946295,1,4,1,8354,7.994870146939649e-05,7.563358688342073e-05,0.004308633048257309,0 0 0 2 0 0 0,1 -1 0 1 -1 0 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2843515189605523132,1,4,1,8354,0.00012774466261144981,0.0001222816768049818,0.004308633048257309,0 0 2 0 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2716834662716510481,3,4,1,8354,0.00022131850873184997,0.00021625144465857397,0.004308633048257309,0 2 0 0 0 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,14114945053263080574,1,1,1,8354,1.2375870493470154e-06,1.1916471615037888e-06,0.004308633048257309,0 0 1 -5 0 0 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,7541962196041433763,1,1,1,8354,3.6855557117887866e-05,3.5059694827544064e-05,0.004308633048257309,0 1 -5 0 0 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,11369011645442580820,1,1,1,8354,9.46471828574386e-304,8.895016533299013e-304,0.004308633048257309,1 -5 0 0 0 0 0,1 -1 0 1 -1 0 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,11185099478490614731,6,141,1,8354,0.7665505226480837,297.0266722321518,356.6729523677883,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,7562466769819906925,2,5,1,8354,0.003484320557491289,0.025206752845022093,0.038777697434315785,0 0 0 0 0 -2 0,-1 0 1 -1 0 1 -1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,206786847053612678,2,6,1,8354,0.003484320557491289,0.02579541826764707,0.038777697434315785,0 0 0 0 -2 0 0,0 1 -1 0 1 -1 0,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,7528386488512378946,1,1,1,8354,0.20905923344947736,0.5222021581217144,0.5945913606595086,-2 -2 -1 -2 2 1 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,5308148981117544079,1,2,1,8354,0.16376306620209058,0.46296440102184305,0.5084186996943625,-2 -1 -2 2 1 2 2,0 0 0 0 0 0 0,1
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,5146287333929180456,1,2,1,8354,8.294455305608974e-06,1.0456763846780042e-05,0.004308633048257309,-2 0 0 0 0 0 -2,1 -1 0 1 -1 0 1,0
N08,0,osq-13145872,dcml-mendelssohn_quartets-op-13,2908949517142933444,1,1,1,8354,0.010452961672473868,0.008098544921997986,0.017234532193029235,0 0 0 0 0 0 -8,0 0 0 0 0 0 -1,0
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,11089555382084080366,60,14,1,8354,0.3687707641196013,8.795494934319196,9.178770587221251,-1 1 -1 1 -1 1 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,2900228450425205540,63,17,1,8354,0.3920265780730897,8.92306725034299,8.984596506927456,1 -1 1 -1 1 -1 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4372973975099255643,32,1,1,8354,0.30564784053156147,26.21649601842676,28.903620910399223,-12 12 -12 12 -12 12 -12,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16293394464708577048,4,2,1,8354,0.10299003322259136,0.3162859049730728,0.27103465374342167,2 2 1 2 -2 -1 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10854024840505956090,6,1,1,8354,0.6245847176079734,3.91776391427765,4.935257874133947,-1 -2 -2 -2 -1 -2 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14901062546128711614,1,2,1,8354,0.1362126245847176,9.05322691022751,0.39239345392704333,-2 -2 -1 -2 -1 -3 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,12863154568693281166,1,2,1,8354,0.16279069767441862,9.010818577638705,0.5218428407895731,-2 -1 -2 -1 -3 -1 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,4073167892415760602,1,2,1,8354,0.14285714285714285,9.051952024040244,0.45307285401885417,-1 -2 -1 -3 -1 -2 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3095522951971963757,1,2,1,8354,0.14950166112956811,6.729557786881171,0.5299334274684812,-2 -1 -3 -1 -2 -2 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,14634532403201449344,8,2,1,8354,0.026578073089700997,0.1084263008059161,0.13753997354143788,5 3 -8 5 3 -8 5,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,7585762882120579726,8,1,1,8354,0.026578073089700997,0.1086185784209963,0.13753997354143788,3 -8 5 3 -8 5 3,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,7212653687301527653,6,1,1,8354,0.019933554817275746,0.08760770613083915,0.10922292016525947,-8 5 3 -8 5 3 -8,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13067875479117609932,12,9,1,8354,0.2026578073089701,1.0401931025437583,1.2742674019280273,0 -2 0 -2 0 -1 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6684035197061309914,4,1,1,8354,0.47840531561461797,2.5389679877485984,2.65371243068186,2 1 2 2 2 1 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6420015703652674026,7,1,1,8354,0.5481727574750831,4.0025759956162865,4.243512713087304,2 2 1 2 2 2 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10910201689617804573,3,13,1,8354,0.15614617940199335,0.6516853117730631,0.7807416145146325,-2 0 -2 0 -1 0 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16256421738897448820,3,1,1,8354,0.009966777408637873,0.10175544977215055,0.06472469343126487,3 -2 -1 -2 5 -2 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6763743115521841650,3,1,1,8354,0.059800664451827246,0.5621541343545537,0.3114875871379622,-2 -1 -2 5 -2 -1 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,6221389253287533654,3,1,1,8354,0.13953488372093023,0.5373614111267592,0.6715186943493731,-2 -1 -2 3 -1 -2 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,7132967939899933378,10,1,1,8354,0.026578073089700997,0.05340615830332492,0.06876998677071894,-2 0 -2 0 -1 0 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,13128099310159204204,2,2,1,8354,0.0664451827242525,0.6088516838608389,0.14563056022034598,2 1 2 1 2 2 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,5929491243499017015,4,2,1,8354,0.09966777408637874,0.8903897681967158,0.23867230702778924,1 2 1 2 2 2 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1061128108776812769,5,5,1,8354,0.1760797342192691,0.9219092588746395,0.4894804940739406,2 1 2 2 2 2 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,1210160495967618032,1,5,1,8354,0.11627906976744186,0.9679076169266113,0.3478952271930487,1 2 2 2 2 1 2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3360626415820149982,1,3,1,8354,0.12292358803986711,0.919819577868642,0.3276687604957785,2 2 2 2 1 2 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,3991070840084856933,8,21,1,8354,0.1461794019933555,1.103845330023067,0.6027487075786542,1 -1 1 2 1 -1 1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10417658005341870802,4,1,1,8354,0.0032716421581342066,0.0031255006152758735,0.004045293339454054,-1 0 -2 -1 1 3 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,7764500186156647199,1,1,1,8354,0.03986710963455149,0.07396150754871647,0.08495116012853515,2 -2 -2 2 -2 -1 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,2329109472373865160,16,1,1,8354,0.07308970099667775,0.5085476021793327,0.38430286724813517,-1 -2 -2 2 2 1 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,5156008558820677494,6,3,1,8354,0.08637873754152824,0.9812443440680351,0.21844584033051895,-1 1 -1 1 2 1 -1,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,11185099478490614731,911,141,1,8354,0.760797342192691,284.8168295048739,340.66224270210483,0 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,17435683611440750906,4,1,1,8354,0.132890365448505,0.2807310456333578,0.36003110721141085,0 0 0 0 0 0 -2,0 0 0 0 0 0 2,0
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10608263603240126584,2,1,1,8354,0.3222591362126246,1.14853305651748,1.4441697221850975,-12 0 0 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,8363835840572266054,14,4,1,8354,0.4883720930232558,3.455264503214439,3.9967498193806064,0 0 0 0 0 0 -2,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,17088342778623933744,12,4,1,8354,0.5249169435215947,4.2365273794447775,4.44982267339946,0 0 0 0 0 -2 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16647158588708528080,12,3,1,8354,0.5149501661129569,3.4834530507157577,4.049338632793509,0 0 0 0 -2 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,10457360941286025917,13,5,1,8354,0.5415282392026578,5.176994691930644,6.3106576095483256,0 0 0 -2 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,15595496824933904010,13,2,1,8354,0.4584717607973422,3.1654856470412045,3.7783039790500874,0 0 -2 0 0 0 0,0 0 0 0 0 0 0,1
N09,0,osq-5116346,dcml-mendelssohn_quartets-op-13,16161659831680223506,13,3,1,8354,0.46511627906976744,3.4261605219650906,4.0978821528669584,0 -2 0 0 0 0 0,0 0 0 0 0 0 0,1
